,DOM,TSCounter,time,tot
16901,12.0,1623056151.6,93036411.0,25.0
16902,14.0,1623056151.6,93036411.0,25.0
16903,16.0,1623056151.6,93036415.0,25.0
16904,17.0,1623056151.6,93036412.0,25.0
16905,18.0,1623056151.6,93036411.0,25.0
16906,1.0,1623056152.7,9757025.0,25.0
16907,2.0,1623056152.7,9757028.0,25.0
16908,4.0,1623056152.7,9757022.0,25.0
16909,5.0,1623056152.7,9757020.0,25.0
16910,6.0,1623056152.7,9757029.0,25.0
16911,7.0,1623056152.7,9757026.0,25.0
16912,8.0,1623056152.7,9757024.0,25.0
16913,9.0,1623056152.7,9757021.0,25.0
16914,10.0,1623056152.7,9757026.0,25.0
16915,11.0,1623056152.7,9757023.0,25.0
16916,12.0,1623056152.7,9757021.0,25.0
16917,14.0,1623056152.7,9757021.0,25.0
16918,16.0,1623056152.7,9757024.0,25.0
16919,17.0,1623056152.7,9757021.0,25.0
16920,18.0,1623056152.7,9757020.0,25.0
16921,1.0,1623056153.7,26477532.0,25.0
16922,2.0,1623056153.7,26477535.0,25.0
16923,4.0,1623056153.7,26477530.0,25.0
16924,5.0,1623056153.7,26477527.0,25.0
16925,6.0,1623056153.7,26477536.0,25.0
16926,7.0,1623056153.7,26477534.0,25.0
16927,8.0,1623056153.7,26477531.0,25.0
16928,9.0,1623056153.7,26477528.0,25.0
16929,10.0,1623056153.7,26477533.0,25.0
16930,11.0,1623056153.7,26477530.0,25.0
16931,12.0,1623056153.7,26477528.0,25.0
16932,14.0,1623056153.7,26477528.0,25.0
16933,16.0,1623056153.7,26477532.0,25.0
16934,17.0,1623056153.7,26477528.0,26.0
16935,18.0,1623056153.7,26477528.0,25.0
16936,1.0,1623056154.7,43197462.0,26.0
16937,2.0,1623056154.7,43197466.0,25.0
16938,4.0,1623056154.7,43197460.0,25.0
16939,5.0,1623056154.7,43197458.0,25.0
16940,6.0,1623056154.7,43197467.0,25.0
16941,7.0,1623056154.7,43197464.0,25.0
16942,8.0,1623056154.7,43197462.0,25.0
16943,9.0,1623056154.7,43197459.0,25.0
16944,10.0,1623056154.7,43197464.0,25.0
16945,11.0,1623056154.7,43197461.0,25.0
16946,12.0,1623056154.7,43197459.0,24.0
16947,14.0,1623056154.7,43197459.0,25.0
16948,16.0,1623056154.7,43197462.0,25.0
16949,17.0,1623056154.7,43197459.0,25.0
16950,18.0,1623056154.7,43197458.0,25.0
16951,1.0,1623056155.7,59917803.0,25.0
16952,2.0,1623056155.7,59917806.0,25.0
16953,4.0,1623056155.7,59917801.0,25.0
16954,5.0,1623056155.7,59917798.0,25.0
16955,6.0,1623056155.7,59917807.0,25.0
16956,7.0,1623056155.7,59917805.0,25.0
16957,8.0,1623056155.7,59917802.0,25.0
16958,9.0,1623056155.7,59917799.0,25.0
16959,10.0,1623056155.7,59917804.0,25.0
16960,11.0,1623056155.7,59917802.0,25.0
16961,12.0,1623056155.7,59917799.0,25.0
16962,14.0,1623056155.7,59917799.0,25.0
16963,16.0,1623056155.7,59917803.0,25.0
16964,17.0,1623056155.7,59917799.0,26.0
16965,18.0,1623056155.7,59917799.0,25.0
16966,1.0,1623056156.7,76638192.0,25.0
16967,2.0,1623056156.7,76638196.0,25.0
16968,4.0,1623056156.7,76638190.0,25.0
16969,5.0,1623056156.7,76638187.0,26.0
16970,6.0,1623056156.7,76638197.0,25.0
16971,7.0,1623056156.7,76638194.0,25.0
16972,8.0,1623056156.7,76638192.0,24.0
16973,9.0,1623056156.7,76638189.0,24.0
16974,10.0,1623056156.7,76638193.0,25.0
16975,11.0,1623056156.7,76638191.0,25.0
16976,12.0,1623056156.7,76638188.0,25.0
16977,14.0,1623056156.7,76638189.0,25.0
16978,16.0,1623056156.7,76638192.0,25.0
16979,17.0,1623056156.7,76638189.0,25.0
16980,18.0,1623056156.7,76638188.0,25.0
16981,1.0,1623056157.7,93358141.0,25.0
16982,2.0,1623056157.7,93358144.0,25.0
16983,4.0,1623056157.7,93358139.0,25.0
16984,5.0,1623056157.7,93358136.0,25.0
16985,6.0,1623056157.7,93358145.0,25.0
16986,7.0,1623056157.7,93358143.0,25.0
16987,8.0,1623056157.7,93358140.0,25.0
16988,9.0,1623056157.7,93358137.0,25.0
16989,10.0,1623056157.7,93358142.0,25.0
16990,11.0,1623056157.7,93358140.0,25.0
16991,12.0,1623056157.7,93358137.0,25.0
16992,14.0,1623056157.7,93358137.0,25.0
16993,16.0,1623056157.7,93358141.0,25.0
16994,17.0,1623056157.7,93358138.0,25.0
16995,18.0,1623056157.7,93358137.0,25.0
16996,1.0,1623056158.8,10078006.0,26.0
16997,2.0,1623056158.8,10078010.0,25.0
16998,4.0,1623056158.8,10078004.0,25.0
16999,5.0,1623056158.8,10078001.0,26.0
17000,6.0,1623056158.8,10078011.0,25.0
17001,7.0,1623056158.8,10078008.0,25.0
17002,8.0,1623056158.8,10078006.0,24.0
17003,9.0,1623056158.8,10078002.0,25.0
17004,10.0,1623056158.8,10078008.0,25.0
17005,11.0,1623056158.8,10078005.0,25.0
17006,12.0,1623056158.8,10078002.0,25.0
17007,14.0,1623056158.8,10078003.0,25.0
17008,16.0,1623056158.8,10078006.0,25.0
17009,17.0,1623056158.8,10078003.0,25.0
17010,18.0,1623056158.8,10078002.0,25.0
17011,1.0,1623056159.8,26797603.0,25.0
17012,2.0,1623056159.8,26797606.0,25.0
17013,4.0,1623056159.8,26797600.0,25.0
17014,5.0,1623056159.8,26797598.0,25.0
17015,6.0,1623056159.8,26797607.0,25.0
17016,7.0,1623056159.8,26797604.0,25.0
17017,8.0,1623056159.8,26797602.0,25.0
17018,9.0,1623056159.8,26797599.0,25.0
17019,10.0,1623056159.8,26797604.0,25.0
17020,11.0,1623056159.8,26797601.0,25.0
17021,12.0,1623056159.8,26797599.0,25.0
17022,14.0,1623056159.8,26797599.0,25.0
17023,16.0,1623056159.8,26797602.0,25.0
17024,17.0,1623056159.8,26797599.0,25.0
17025,18.0,1623056159.8,26797598.0,25.0
17026,1.0,1623056160.8,43518111.0,25.0
17027,2.0,1623056160.8,43518114.0,25.0
17028,4.0,1623056160.8,43518109.0,25.0
17029,5.0,1623056160.8,43518106.0,25.0
17030,6.0,1623056160.8,43518115.0,26.0
17031,7.0,1623056160.8,43518113.0,25.0
17032,8.0,1623056160.8,43518110.0,25.0
17033,9.0,1623056160.8,43518107.0,25.0
17034,10.0,1623056160.8,43518112.0,25.0
17035,11.0,1623056160.8,43518110.0,25.0
17036,12.0,1623056160.8,43518107.0,25.0
17037,14.0,1623056160.8,43518107.0,25.0
17038,16.0,1623056160.8,43518111.0,25.0
17039,17.0,1623056160.8,43518108.0,25.0
17040,18.0,1623056160.8,43518107.0,25.0
17041,1.0,1623056161.8,60238783.0,25.0
17042,2.0,1623056161.8,60238786.0,25.0
17043,4.0,1623056161.8,60238780.0,26.0
17044,5.0,1623056161.8,60238778.0,25.0
17045,6.0,1623056161.8,60238787.0,25.0
17046,7.0,1623056161.8,60238785.0,25.0
17047,8.0,1623056161.8,60238782.0,25.0
17048,9.0,1623056161.8,60238779.0,25.0
17049,10.0,1623056161.8,60238784.0,25.0
17050,11.0,1623056161.8,60238781.0,25.0
17051,12.0,1623056161.8,60238779.0,25.0
17052,14.0,1623056161.8,60238779.0,25.0
17053,16.0,1623056161.8,60238782.0,26.0
17054,17.0,1623056161.8,60238779.0,25.0
17055,18.0,1623056161.8,60238779.0,25.0
17056,1.0,1623056162.8,76959379.0,25.0
17057,2.0,1623056162.8,76959382.0,25.0
17058,4.0,1623056162.8,76959376.0,25.0
17059,5.0,1623056162.8,76959374.0,25.0
17060,6.0,1623056162.8,76959383.0,25.0
17061,7.0,1623056162.8,76959381.0,25.0
17062,8.0,1623056162.8,76959378.0,25.0
17063,9.0,1623056162.8,76959375.0,25.0
17064,10.0,1623056162.8,76959380.0,25.0
17065,11.0,1623056162.8,76959377.0,25.0
17066,12.0,1623056162.8,76959375.0,25.0
17067,14.0,1623056162.8,76959375.0,25.0
17068,16.0,1623056162.8,76959378.0,26.0
17069,17.0,1623056162.8,76959375.0,25.0
17070,18.0,1623056162.8,76959375.0,25.0
17071,1.0,1623056163.8,93679241.0,25.0
17072,2.0,1623056163.8,93679244.0,25.0
17073,4.0,1623056163.8,93679239.0,25.0
17074,5.0,1623056163.8,93679236.0,25.0
17075,6.0,1623056163.8,93679245.0,25.0
17076,7.0,1623056163.8,93679243.0,25.0
17077,8.0,1623056163.8,93679240.0,25.0
17078,9.0,1623056163.8,93679237.0,25.0
17079,10.0,1623056163.8,93679242.0,25.0
17080,11.0,1623056163.8,93679240.0,25.0
17081,12.0,1623056163.8,93679237.0,25.0
17082,14.0,1623056163.8,93679237.0,25.0
17083,16.0,1623056163.8,93679241.0,25.0
17084,17.0,1623056163.8,93679238.0,25.0
17085,18.0,1623056163.8,93679237.0,25.0
17086,1.0,1623056164.9,10399323.0,25.0
17087,2.0,1623056164.9,10399327.0,25.0
17088,4.0,1623056164.9,10399321.0,25.0
17089,5.0,1623056164.9,10399318.0,25.0
17090,6.0,1623056164.9,10399328.0,25.0
17091,7.0,1623056164.9,10399325.0,25.0
17092,8.0,1623056164.9,10399322.0,25.0
17093,9.0,1623056164.9,10399319.0,25.0
17094,10.0,1623056164.9,10399324.0,25.0
17095,11.0,1623056164.9,10399322.0,25.0
17096,12.0,1623056164.9,10399319.0,25.0
17097,14.0,1623056164.9,10399319.0,26.0
17098,16.0,1623056164.9,10399323.0,25.0
17099,17.0,1623056164.9,10399320.0,25.0
17100,18.0,1623056164.9,10399319.0,25.0
17101,1.0,1623056165.9,27119106.0,25.0
17102,2.0,1623056165.9,27119109.0,25.0
17103,4.0,1623056165.9,27119103.0,25.0
17104,5.0,1623056165.9,27119101.0,25.0
17105,6.0,1623056165.9,27119110.0,25.0
17106,7.0,1623056165.9,27119107.0,25.0
17107,8.0,1623056165.9,27119105.0,25.0
17108,9.0,1623056165.9,27119102.0,25.0
17109,10.0,1623056165.9,27119107.0,25.0
17110,11.0,1623056165.9,27119104.0,25.0
17111,12.0,1623056165.9,27119102.0,25.0
17112,14.0,1623056165.9,27119102.0,25.0
17113,16.0,1623056165.9,27119105.0,25.0
17114,17.0,1623056165.9,27119102.0,25.0
17115,18.0,1623056165.9,27119101.0,25.0
17116,1.0,1623056166.9,43839342.0,25.0
17117,2.0,1623056166.9,43839345.0,25.0
17118,4.0,1623056166.9,43839340.0,25.0
17119,5.0,1623056166.9,43839337.0,25.0
17120,6.0,1623056166.9,43839346.0,25.0
17121,7.0,1623056166.9,43839344.0,25.0
17122,8.0,1623056166.9,43839341.0,25.0
17123,9.0,1623056166.9,43839338.0,25.0
17124,10.0,1623056166.9,43839343.0,25.0
17125,11.0,1623056166.9,43839341.0,25.0
17126,12.0,1623056166.9,43839338.0,25.0
17127,14.0,1623056166.9,43839338.0,25.0
17128,16.0,1623056166.9,43839342.0,25.0
17129,17.0,1623056166.9,43839339.0,25.0
17130,18.0,1623056166.9,43839338.0,25.0
17131,1.0,1623056167.9,60560080.0,25.0
17132,2.0,1623056167.9,60560083.0,25.0
17133,4.0,1623056167.9,60560077.0,25.0
17134,5.0,1623056167.9,60560075.0,25.0
17135,6.0,1623056167.9,60560084.0,25.0
17136,7.0,1623056167.9,60560081.0,25.0
17137,8.0,1623056167.9,60560079.0,25.0
17138,9.0,1623056167.9,60560076.0,25.0
17139,10.0,1623056167.9,60560081.0,25.0
17140,11.0,1623056167.9,60560078.0,25.0
17141,12.0,1623056167.9,60560076.0,25.0
17142,14.0,1623056167.9,60560076.0,25.0
17143,16.0,1623056167.9,60560079.0,25.0
17144,17.0,1623056167.9,60560076.0,25.0
17145,18.0,1623056167.9,60560075.0,25.0
17146,1.0,1623056168.9,77281426.0,25.0
17147,2.0,1623056168.9,77281430.0,25.0
17148,4.0,1623056168.9,77281424.0,25.0
17149,5.0,1623056168.9,77281421.0,25.0
17150,6.0,1623056168.9,77281431.0,25.0
17151,7.0,1623056168.9,77281428.0,25.0
17152,8.0,1623056168.9,77281425.0,25.0
17153,9.0,1623056168.9,77281422.0,25.0
17154,10.0,1623056168.9,77281427.0,25.0
17155,11.0,1623056168.9,77281425.0,25.0
17156,12.0,1623056168.9,77281422.0,25.0
17157,14.0,1623056168.9,77281422.0,25.0
17158,16.0,1623056168.9,77281426.0,25.0
17159,17.0,1623056168.9,77281423.0,25.0
17160,18.0,1623056168.9,77281422.0,25.0
17161,1.0,1623056169.9,94001575.0,25.0
17162,2.0,1623056169.9,94001579.0,25.0
17163,4.0,1623056169.9,94001573.0,25.0
17164,5.0,1623056169.9,94001570.0,25.0
17165,6.0,1623056169.9,94001580.0,25.0
17166,7.0,1623056169.9,94001577.0,25.0
17167,8.0,1623056169.9,94001574.0,25.0
17168,9.0,1623056169.9,94001571.0,25.0
17169,10.0,1623056169.9,94001576.0,25.0
17170,11.0,1623056169.9,94001574.0,25.0
17171,12.0,1623056169.9,94001571.0,25.0
17172,14.0,1623056169.9,94001571.0,26.0
17173,16.0,1623056169.9,94001575.0,25.0
17174,17.0,1623056169.9,94001572.0,25.0
17175,18.0,1623056169.9,94001571.0,25.0
17176,1.0,1623056171.0,10721319.0,26.0
17177,2.0,1623056171.0,10721323.0,25.0
17178,4.0,1623056171.0,10721317.0,25.0
17179,5.0,1623056171.0,10721315.0,25.0
17180,6.0,1623056171.0,10721324.0,25.0
17181,7.0,1623056171.0,10721321.0,25.0
17182,8.0,1623056171.0,10721319.0,24.0
17183,9.0,1623056171.0,10721315.0,26.0
17184,10.0,1623056171.0,10721321.0,25.0
17185,11.0,1623056171.0,10721318.0,25.0
17186,12.0,1623056171.0,10721315.0,25.0
17187,14.0,1623056171.0,10721316.0,25.0
17188,16.0,1623056171.0,10721319.0,25.0
17189,17.0,1623056171.0,10721316.0,25.0
17190,18.0,1623056171.0,10721315.0,25.0
17191,1.0,1623056172.0,27440660.0,25.0
17192,2.0,1623056172.0,27440663.0,25.0
17193,4.0,1623056172.0,27440658.0,25.0
17194,5.0,1623056172.0,27440655.0,25.0
17195,6.0,1623056172.0,27440664.0,25.0
17196,7.0,1623056172.0,27440662.0,25.0
17197,8.0,1623056172.0,27440659.0,25.0
17198,9.0,1623056172.0,27440656.0,25.0
17199,10.0,1623056172.0,27440661.0,25.0
17200,11.0,1623056172.0,27440658.0,25.0
17201,12.0,1623056172.0,27440656.0,25.0
17202,14.0,1623056172.0,27440656.0,25.0
17203,16.0,1623056172.0,27440659.0,26.0
17204,17.0,1623056172.0,27440656.0,25.0
17205,18.0,1623056172.0,27440655.0,26.0
17206,1.0,1623056173.0,44160350.0,25.0
17207,2.0,1623056173.0,44160354.0,25.0
17208,4.0,1623056173.0,44160348.0,25.0
17209,5.0,1623056173.0,44160345.0,25.0
17210,6.0,1623056173.0,44160355.0,25.0
17211,7.0,1623056173.0,44160352.0,25.0
17212,8.0,1623056173.0,44160349.0,25.0
17213,9.0,1623056173.0,44160346.0,25.0
17214,10.0,1623056173.0,44160351.0,25.0
17215,11.0,1623056173.0,44160349.0,25.0
17216,12.0,1623056173.0,44160346.0,25.0
17217,14.0,1623056173.0,44160346.0,25.0
17218,16.0,1623056173.0,44160350.0,25.0
17219,17.0,1623056173.0,44160347.0,25.0
17220,18.0,1623056173.0,44160346.0,25.0
17221,1.0,1623056174.0,60880817.0,25.0
17222,2.0,1623056174.0,60880820.0,25.0
17223,4.0,1623056174.0,60880815.0,25.0
17224,5.0,1623056174.0,60880812.0,25.0
17225,6.0,1623056174.0,60880821.0,25.0
17226,7.0,1623056174.0,60880819.0,25.0
17227,8.0,1623056174.0,60880816.0,25.0
17228,9.0,1623056174.0,60880813.0,25.0
17229,10.0,1623056174.0,60880818.0,25.0
17230,11.0,1623056174.0,60880815.0,25.0
17231,12.0,1623056174.0,60880813.0,25.0
17232,14.0,1623056174.0,60880813.0,25.0
17233,16.0,1623056174.0,60880817.0,25.0
17234,17.0,1623056174.0,60880813.0,25.0
17235,18.0,1623056174.0,60880813.0,25.0
17236,1.0,1623056175.0,77600731.0,25.0
17237,2.0,1623056175.0,77600734.0,25.0
17238,4.0,1623056175.0,77600728.0,25.0
17239,5.0,1623056175.0,77600726.0,25.0
17240,6.0,1623056175.0,77600735.0,25.0
17241,7.0,1623056175.0,77600732.0,25.0
17242,8.0,1623056175.0,77600730.0,25.0
17243,9.0,1623056175.0,77600727.0,25.0
17244,10.0,1623056175.0,77600732.0,25.0
17245,11.0,1623056175.0,77600729.0,25.0
17246,12.0,1623056175.0,77600727.0,25.0
17247,14.0,1623056175.0,77600727.0,25.0
17248,16.0,1623056175.0,77600730.0,25.0
17249,17.0,1623056175.0,77600727.0,25.0
17250,18.0,1623056175.0,77600726.0,25.0
17251,1.0,1623056176.0,94321794.0,25.0
17252,2.0,1623056176.0,94321798.0,25.0
17253,4.0,1623056176.0,94321792.0,25.0
17254,5.0,1623056176.0,94321789.0,26.0
17255,6.0,1623056176.0,94321799.0,25.0
17256,7.0,1623056176.0,94321796.0,25.0
17257,8.0,1623056176.0,94321793.0,25.0
17258,9.0,1623056176.0,94321790.0,25.0
17259,10.0,1623056176.0,94321795.0,25.0
17260,11.0,1623056176.0,94321793.0,25.0
17261,12.0,1623056176.0,94321790.0,25.0
17262,14.0,1623056176.0,94321791.0,24.0
17263,16.0,1623056176.0,94321794.0,25.0
17264,17.0,1623056176.0,94321791.0,25.0
17265,18.0,1623056176.0,94321790.0,25.0
17266,1.0,1623056177.1,11042169.0,25.0
17267,2.0,1623056177.1,11042173.0,25.0
17268,4.0,1623056177.1,11042167.0,25.0
17269,5.0,1623056177.1,11042164.0,25.0
17270,6.0,1623056177.1,11042174.0,25.0
17271,7.0,1623056177.1,11042171.0,25.0
17272,8.0,1623056177.1,11042168.0,25.0
17273,9.0,1623056177.1,11042165.0,25.0
17274,10.0,1623056177.1,11042170.0,25.0
17275,11.0,1623056177.1,11042168.0,25.0
17276,12.0,1623056177.1,11042165.0,25.0
17277,14.0,1623056177.1,11042166.0,25.0
17278,16.0,1623056177.1,11042169.0,25.0
17279,17.0,1623056177.1,11042166.0,25.0
17280,18.0,1623056177.1,11042165.0,25.0
17281,1.0,1623056178.1,27762519.0,25.0
17282,2.0,1623056178.1,27762523.0,25.0
17283,4.0,1623056178.1,27762517.0,25.0
17284,5.0,1623056178.1,27762514.0,25.0
17285,6.0,1623056178.1,27762524.0,25.0
17286,7.0,1623056178.1,27762521.0,25.0
17287,8.0,1623056178.1,27762518.0,25.0
17288,9.0,1623056178.1,27762515.0,25.0
17289,10.0,1623056178.1,27762520.0,25.0
17290,11.0,1623056178.1,27762518.0,25.0
17291,12.0,1623056178.1,27762515.0,25.0
17292,14.0,1623056178.1,27762515.0,25.0
17293,16.0,1623056178.1,27762519.0,25.0
17294,17.0,1623056178.1,27762516.0,25.0
17295,18.0,1623056178.1,27762515.0,25.0
17296,1.0,1623056179.1,44482560.0,25.0
17297,2.0,1623056179.1,44482563.0,25.0
17298,4.0,1623056179.1,44482557.0,25.0
17299,5.0,1623056179.1,44482554.0,26.0
17300,6.0,1623056179.1,44482564.0,25.0
17301,7.0,1623056179.1,44482561.0,25.0
17302,8.0,1623056179.1,44482558.0,25.0
17303,9.0,1623056179.1,44482555.0,25.0
17304,10.0,1623056179.1,44482560.0,25.0
17305,11.0,1623056179.1,44482558.0,25.0
17306,12.0,1623056179.1,44482555.0,25.0
17307,14.0,1623056179.1,44482556.0,25.0
17308,16.0,1623056179.1,44482559.0,25.0
17309,17.0,1623056179.1,44482556.0,25.0
17310,18.0,1623056179.1,44482555.0,25.0
17311,1.0,1623056180.1,61202630.0,26.0
17312,2.0,1623056180.1,61202634.0,25.0
17313,4.0,1623056180.1,61202628.0,25.0
17314,5.0,1623056180.1,61202626.0,25.0
17315,6.0,1623056180.1,61202635.0,25.0
17316,7.0,1623056180.1,61202632.0,25.0
17317,8.0,1623056180.1,61202630.0,24.0
17318,9.0,1623056180.1,61202627.0,25.0
17319,10.0,1623056180.1,61202631.0,25.0
17320,11.0,1623056180.1,61202629.0,25.0
17321,12.0,1623056180.1,61202626.0,25.0
17322,14.0,1623056180.1,61202627.0,25.0
17323,16.0,1623056180.1,61202630.0,25.0
17324,17.0,1623056180.1,61202627.0,25.0
17325,18.0,1623056180.1,61202626.0,25.0
17326,1.0,1623056181.1,77922745.0,25.0
17327,2.0,1623056181.1,77922749.0,25.0
17328,4.0,1623056181.1,77922743.0,25.0
17329,5.0,1623056181.1,77922741.0,24.0
17330,6.0,1623056181.1,77922750.0,25.0
17331,7.0,1623056181.1,77922747.0,25.0
17332,8.0,1623056181.1,77922744.0,25.0
17333,9.0,1623056181.1,77922741.0,25.0
17334,10.0,1623056181.1,77922746.0,25.0
17335,11.0,1623056181.1,77922744.0,25.0
17336,12.0,1623056181.1,77922741.0,25.0
17337,14.0,1623056181.1,77922741.0,25.0
17338,16.0,1623056181.1,77922745.0,25.0
17339,17.0,1623056181.1,77922742.0,25.0
17340,18.0,1623056181.1,77922741.0,25.0
17341,1.0,1623056182.1,94642884.0,25.0
17342,2.0,1623056182.1,94642887.0,25.0
17343,4.0,1623056182.1,94642882.0,25.0
17344,5.0,1623056182.1,94642879.0,25.0
17345,6.0,1623056182.1,94642888.0,25.0
17346,7.0,1623056182.1,94642886.0,25.0
17347,8.0,1623056182.1,94642883.0,25.0
17348,9.0,1623056182.1,94642880.0,25.0
17349,10.0,1623056182.1,94642885.0,25.0
17350,11.0,1623056182.1,94642883.0,25.0
17351,12.0,1623056182.1,94642880.0,25.0
17352,14.0,1623056182.1,94642880.0,25.0
17353,16.0,1623056182.1,94642884.0,25.0
17354,17.0,1623056182.1,94642881.0,25.0
17355,18.0,1623056182.1,94642880.0,25.0
17356,1.0,1623056183.2,11363632.0,25.0
17357,2.0,1623056183.2,11363635.0,25.0
17358,4.0,1623056183.2,11363629.0,25.0
17359,5.0,1623056183.2,11363627.0,25.0
17360,6.0,1623056183.2,11363636.0,25.0
17361,7.0,1623056183.2,11363633.0,26.0
17362,8.0,1623056183.2,11363631.0,25.0
17363,9.0,1623056183.2,11363628.0,25.0
17364,10.0,1623056183.2,11363633.0,25.0
17365,11.0,1623056183.2,11363630.0,25.0
17366,12.0,1623056183.2,11363628.0,25.0
17367,14.0,1623056183.2,11363628.0,25.0
17368,16.0,1623056183.2,11363631.0,25.0
17369,17.0,1623056183.2,11363628.0,25.0
17370,18.0,1623056183.2,11363627.0,26.0
17371,1.0,1623056184.2,28083636.0,26.0
17372,2.0,1623056184.2,28083640.0,25.0
17373,4.0,1623056184.2,28083634.0,25.0
17374,5.0,1623056184.2,28083631.0,26.0
17375,6.0,1623056184.2,28083641.0,25.0
17376,7.0,1623056184.2,28083638.0,25.0
17377,8.0,1623056184.2,28083636.0,24.0
17378,9.0,1623056184.2,28083633.0,24.0
17379,10.0,1623056184.2,28083637.0,25.0
17380,11.0,1623056184.2,28083635.0,25.0
17381,12.0,1623056184.2,28083632.0,25.0
17382,14.0,1623056184.2,28083633.0,25.0
17383,16.0,1623056184.2,28083636.0,25.0
17384,17.0,1623056184.2,28083633.0,25.0
17385,18.0,1623056184.2,28083632.0,25.0
17386,1.0,1623056185.2,44803573.0,25.0
17387,2.0,1623056185.2,44803576.0,25.0
17388,4.0,1623056185.2,44803571.0,25.0
17389,5.0,1623056185.2,44803568.0,25.0
17390,6.0,1623056185.2,44803577.0,25.0
17391,7.0,1623056185.2,44803575.0,25.0
17392,8.0,1623056185.2,44803572.0,25.0
17393,9.0,1623056185.2,44803569.0,25.0
17394,10.0,1623056185.2,44803574.0,25.0
17395,11.0,1623056185.2,44803572.0,25.0
17396,12.0,1623056185.2,44803569.0,25.0
17397,14.0,1623056185.2,44803569.0,25.0
17398,16.0,1623056185.2,44803573.0,25.0
17399,17.0,1623056185.2,44803570.0,25.0
17400,18.0,1623056185.2,44803569.0,25.0
17401,1.0,1623056186.2,61523864.0,25.0
17402,2.0,1623056186.2,61523868.0,25.0
17403,4.0,1623056186.2,61523862.0,25.0
17404,5.0,1623056186.2,61523860.0,25.0
17405,6.0,1623056186.2,61523869.0,25.0
17406,7.0,1623056186.2,61523866.0,25.0
17407,8.0,1623056186.2,61523864.0,25.0
17408,9.0,1623056186.2,61523860.0,26.0
17409,10.0,1623056186.2,61523865.0,25.0
17410,11.0,1623056186.2,61523863.0,25.0
17411,12.0,1623056186.2,61523860.0,25.0
17412,14.0,1623056186.2,61523861.0,25.0
17413,16.0,1623056186.2,61523864.0,25.0
17414,17.0,1623056186.2,61523861.0,25.0
17415,18.0,1623056186.2,61523860.0,25.0
17416,1.0,1623056187.2,78244237.0,25.0
17417,2.0,1623056187.2,78244241.0,25.0
17418,4.0,1623056187.2,78244235.0,25.0
17419,5.0,1623056187.2,78244233.0,25.0
17420,6.0,1623056187.2,78244242.0,25.0
17421,7.0,1623056187.2,78244239.0,25.0
17422,8.0,1623056187.2,78244237.0,25.0
17423,9.0,1623056187.2,78244233.0,25.0
17424,10.0,1623056187.2,78244238.0,26.0
17425,11.0,1623056187.2,78244236.0,25.0
17426,12.0,1623056187.2,78244233.0,25.0
17427,14.0,1623056187.2,78244234.0,25.0
17428,16.0,1623056187.2,78244237.0,25.0
17429,17.0,1623056187.2,78244234.0,25.0
17430,18.0,1623056187.2,78244233.0,25.0
17431,1.0,1623056188.2,94964709.0,25.0
17432,2.0,1623056188.2,94964712.0,25.0
17433,4.0,1623056188.2,94964707.0,25.0
17434,5.0,1623056188.2,94964704.0,25.0
17435,6.0,1623056188.2,94964713.0,25.0
17436,7.0,1623056188.2,94964711.0,25.0
17437,8.0,1623056188.2,94964708.0,25.0
17438,9.0,1623056188.2,94964705.0,25.0
17439,10.0,1623056188.2,94964710.0,25.0
17440,11.0,1623056188.2,94964707.0,26.0
17441,12.0,1623056188.2,94964705.0,25.0
17442,14.0,1623056188.2,94964705.0,25.0
17443,16.0,1623056188.2,94964709.0,25.0
17444,17.0,1623056188.2,94964706.0,25.0
17445,18.0,1623056188.2,94964705.0,25.0
17446,1.0,1623056189.3,11685066.0,25.0
17447,2.0,1623056189.3,11685069.0,25.0
17448,4.0,1623056189.3,11685064.0,25.0
17449,5.0,1623056189.3,11685061.0,25.0
17450,6.0,1623056189.3,11685070.0,25.0
17451,7.0,1623056189.3,11685068.0,25.0
17452,8.0,1623056189.3,11685065.0,25.0
17453,9.0,1623056189.3,11685062.0,25.0
17454,10.0,1623056189.3,11685067.0,25.0
17455,11.0,1623056189.3,11685064.0,25.0
17456,12.0,1623056189.3,11685062.0,25.0
17457,14.0,1623056189.3,11685062.0,25.0
17458,16.0,1623056189.3,11685066.0,25.0
17459,17.0,1623056189.3,11685062.0,25.0
17460,18.0,1623056189.3,11685062.0,25.0
17461,1.0,1623056190.3,28406138.0,24.0
17462,2.0,1623056190.3,28406141.0,25.0
17463,4.0,1623056190.3,28406135.0,25.0
17464,5.0,1623056190.3,28406133.0,25.0
17465,6.0,1623056190.3,28406142.0,25.0
17466,7.0,1623056190.3,28406139.0,25.0
17467,8.0,1623056190.3,28406137.0,25.0
17468,9.0,1623056190.3,28406134.0,25.0
17469,10.0,1623056190.3,28406138.0,26.0
17470,11.0,1623056190.3,28406136.0,25.0
17471,12.0,1623056190.3,28406133.0,25.0
17472,14.0,1623056190.3,28406134.0,25.0
17473,16.0,1623056190.3,28406137.0,25.0
17474,17.0,1623056190.3,28406134.0,25.0
17475,18.0,1623056190.3,28406133.0,25.0
17476,1.0,1623056191.3,45126966.0,25.0
17477,2.0,1623056191.3,45126969.0,25.0
17478,4.0,1623056191.3,45126963.0,25.0
17479,5.0,1623056191.3,45126961.0,25.0
17480,6.0,1623056191.3,45126970.0,25.0
17481,7.0,1623056191.3,45126968.0,24.0
17482,8.0,1623056191.3,45126965.0,25.0
