,DOM,time
124256,2,17423140
124257,6,17423141
124258,11,17423132
124259,12,17423142
124260,13,17423134
124261,14,17423136
124262,16,17423140
124263,18,17423136
124264,1,34143978
124265,2,34143982
124266,6,34143983
124267,11,34143974
124268,12,34143983
124269,13,34143975
124270,14,34143978
124271,16,34143982
124272,18,34143977
124273,1,50864322
124274,2,50864325
124275,6,50864326
124276,11,50864317
124277,12,50864327
124278,13,50864318
124279,14,50864321
124280,16,50864325
124281,18,50864321
124282,1,67585642
124283,2,67585645
124284,6,67585646
124285,11,67585637
124286,12,67585647
124287,13,67585638
124288,14,67585641
124289,16,67585645
124290,18,67585641
124291,1,84306764
124292,2,84306768
124293,6,84306768
124294,11,84306759
124295,12,84306769
124296,13,84306761
124297,14,84306764
124298,16,84306767
124299,18,84306763
124300,1,1027976
124301,2,1027979
124302,6,1027980
124303,11,1027971
124304,12,1027981
124305,13,1027972
124306,14,1027975
124307,16,1027979
124308,18,1027975
124309,1,17748759
124310,2,17748762
124311,6,17748763
124312,11,17748754
124313,12,17748764
124314,13,17748755
124315,14,17748758
124316,16,17748762
124317,18,17748758
124318,1,34469446
124319,2,34469449
124320,6,34469450
124321,11,34469441
124322,12,34469451
124323,13,34469442
124324,14,34469445
124325,16,34469449
124326,18,34469445
124327,1,51190767
124328,2,51190770
124329,6,51190771
124330,11,51190762
124331,12,51190772
124332,13,51190763
124333,14,51190766
124334,16,51190770
124335,18,51190766
124336,1,67911677
124337,2,67911681
124338,6,67911681
124339,11,67911673
124340,12,67911682
124341,13,67911674
124342,14,67911677
124343,16,67911680
124344,18,67911676
124345,1,84632791
124346,2,84632795
124347,6,84632795
124348,11,84632786
124349,12,84632796
124350,13,84632788
124351,14,84632791
124352,16,84632794
124353,18,84632790
124354,1,1354007
124355,2,1354010
124356,6,1354011
124357,11,1354002
124358,12,1354012
124359,13,1354003
124360,14,1354006
124361,16,1354010
124362,18,1354006
124363,1,18073933
124364,2,18073937
124365,6,18073938
124366,11,18073929
124367,12,18073938
124368,13,18073930
124369,14,18073933
124370,16,18073937
124371,18,18073932
124372,1,34794191
124373,2,34794194
124374,6,34794195
124375,11,34794186
124376,12,34794196
124377,13,34794187
124378,14,34794190
124379,16,34794194
124380,18,34794190
124381,1,51515563
124382,2,51515566
124383,6,51515567
124384,11,51515558
124385,12,51515568
124386,13,51515559
124387,14,51515562
124388,16,51515566
124389,18,51515562
124390,1,68236478
124391,2,68236481
124392,6,68236482
124393,11,68236473
124394,12,68236483
124395,13,68236474
124396,14,68236477
124397,16,68236481
124398,18,68236477
124399,1,84957556
124400,2,84957559
124401,6,84957560
124402,11,84957551
124403,12,84957561
124404,13,84957552
124405,14,84957555
124406,16,84957559
124407,18,84957555
124408,1,1678579
124409,2,1678583
124410,6,1678584
124411,11,1678575
124412,12,1678584
124413,13,1678576
124414,14,1678579
124415,16,1678582
124416,18,1678578
124417,1,18399173
124418,2,18399176
124419,6,18399177
124420,11,18399168
124421,12,18399177
124422,13,18399169
124423,14,18399172
124424,16,18399176
124425,18,18399172
124426,1,35119750
124427,2,35119754
124428,6,35119755
124429,11,35119746
124430,12,35119755
124431,13,35119747
124432,14,35119750
124433,16,35119753
124434,18,35119749
124435,1,51840491
124436,2,51840494
124437,6,51840495
124438,11,51840486
124439,12,51840495
124440,13,51840487
124441,14,51840490
124442,16,51840494
124443,18,51840489
124444,1,68561389
124445,2,68561392
124446,6,68561393
124447,11,68561384
124448,12,68561394
124449,13,68561385
124450,14,68561388
124451,16,68561392
124452,18,68561388
124453,1,85282202
124454,2,85282206
124455,6,85282207
124456,11,85282198
124457,12,85282207
124458,13,85282199
124459,14,85282202
124460,16,85282206
124461,18,85282201
124462,1,2003338
124463,2,2003342
124464,6,2003342
124465,11,2003333
124466,12,2003343
124467,13,2003335
124468,14,2003338
124469,16,2003341
124470,18,2003337
124471,1,18724378
124472,2,18724381
124473,6,18724382
124474,11,18724373
124475,12,18724383
124476,13,18724374
124477,14,18724377
124478,16,18724381
124479,18,18724377
124480,1,35444802
124481,2,35444805
124482,6,35444806
124483,11,35444797
124484,12,35444807
124485,13,35444798
124486,14,35444801
124487,16,35444805
124488,18,35444801
124489,1,52165356
124490,2,52165359
124491,6,52165360
124492,11,52165351
124493,12,52165361
124494,13,52165352
124495,14,52165355
124496,16,52165359
124497,18,52165355
124498,1,68885989
124499,2,68885993
124500,6,68885993
124501,11,68885984
124502,12,68885994
124503,13,68885986
124504,14,68885988
124505,16,68885992
124506,18,68885988
124507,1,85606709
124508,2,85606712
124509,6,85606713
124510,11,85606704
124511,12,85606713
124512,13,85606705
124513,14,85606708
124514,16,85606712
124515,18,85606708
124516,1,2327320
124517,2,2327323
124518,6,2327324
124519,11,2327315
124520,12,2327325
124521,13,2327316
124522,14,2327319
124523,16,2327323
124524,18,2327319
124525,1,19048290
124526,2,19048294
124527,6,19048294
124528,11,19048285
124529,12,19048295
124530,13,19048287
124531,14,19048290
124532,16,19048293
124533,18,19048289
124534,1,35768365
124535,2,35768369
124536,6,35768369
124537,11,35768360
124538,12,35768370
124539,13,35768362
124540,14,35768365
124541,16,35768368
124542,18,35768364
124543,1,52488931
124544,2,52488935
124545,6,52488936
124546,11,52488927
124547,12,52488936
124548,13,52488928
124549,14,52488931
124550,16,52488934
124551,18,52488930
124552,1,69209239
124553,2,69209242
124554,6,69209243
124555,11,69209234
124556,12,69209244
124557,13,69209236
124558,14,69209238
124559,16,69209242
124560,18,69209238
124561,1,85929874
124562,2,85929877
124563,6,85929878
124564,11,85929869
124565,12,85929879
124566,13,85929870
124567,14,85929873
124568,16,85929877
124569,18,85929873
124570,1,2650815
124571,2,2650818
124572,6,2650819
124573,11,2650810
124574,12,2650820
124575,13,2650811
124576,14,2650814
124577,16,2650818
124578,18,2650814
124579,1,19372278
124580,2,19372281
124581,6,19372282
124582,11,19372273
124583,12,19372283
124584,13,19372274
124585,14,19372277
124586,16,19372281
124587,18,19372277
124588,1,36092972
124589,2,36092976
124590,6,36092976
124591,11,36092967
124592,12,36092977
124593,13,36092969
124594,14,36092972
124595,16,36092975
124596,18,36092971
124597,1,52814337
124598,2,52814341
124599,6,52814342
124600,11,52814333
124601,12,52814342
124602,13,52814334
124603,14,52814337
124604,16,52814340
124605,18,52814336
124606,1,69535156
124607,2,69535159
124608,6,69535160
124609,11,69535151
124610,12,69535161
124611,13,69535152
124612,14,69535155
124613,16,69535159
124614,18,69535155
124615,1,86256014
124616,2,86256017
124617,6,86256018
124618,11,86256009
124619,12,86256019
124620,13,86256010
124621,14,86256013
124622,16,86256017
124623,18,86256013
124624,1,2976496
124625,2,2976499
124626,6,2976500
124627,11,2976491
124628,12,2976501
124629,13,2976492
124630,14,2976495
124631,16,2976499
124632,18,2976495
124633,1,19696860
124634,2,19696863
124635,6,19696864
124636,11,19696855
124637,12,19696865
124638,13,19696856
124639,14,19696859
124640,16,19696863
124641,18,19696859
124642,1,36417726
124643,2,36417729
124644,6,36417730
124645,11,36417721
124646,12,36417731
124647,13,36417722
124648,14,36417725
124649,16,36417729
124650,18,36417725
124651,1,53138468
124652,2,53138471
124653,6,53138472
124654,11,53138463
124655,12,53138473
124656,13,53138464
124657,14,53138467
124658,16,53138471
124659,18,53138467
124660,1,69859365
124661,2,69859368
124662,6,69859369
124663,11,69859360
124664,12,69859370
124665,13,69859361
124666,14,69859364
124667,16,69859368
124668,18,69859364
124669,1,86580323
124670,2,86580326
124671,6,86580327
124672,11,86580318
124673,12,86580327
124674,13,86580319
124675,14,86580322
124676,16,86580326
124677,18,86580322
124678,1,3300828
124679,2,3300831
124680,6,3300832
124681,11,3300823
124682,12,3300833
124683,13,3300824
124684,14,3300827
124685,16,3300831
124686,18,3300827
124687,1,20022048
124688,2,20022051
124689,6,20022052
124690,11,20022043
124691,12,20022053
124692,13,20022045
124693,14,20022047
124694,16,20022051
124695,18,20022047
124696,1,36743444
124697,2,36743448
124698,6,36743449
124699,11,36743440
124700,12,36743449
124701,13,36743441
124702,14,36743444
124703,16,36743448
124704,18,36743443
124705,1,53464676
124706,2,53464679
124707,6,53464680
124708,11,53464671
124709,12,53464681
124710,13,53464672
124711,14,53464675
124712,16,53464679
124713,18,53464675
124714,1,70185765
124715,2,70185768
124716,6,70185769
124717,11,70185760
124718,12,70185770
124719,13,70185761
124720,14,70185764
124721,16,70185768
124722,18,70185764
124723,1,86906594
124724,2,86906597
124725,6,86906598
124726,11,86906589
124727,12,86906599
124728,13,86906590
124729,14,86906593
124730,16,86906597
124731,18,86906593
124732,1,3627180
124733,2,3627183
124734,6,3627184
124735,11,3627175
124736,12,3627185
124737,13,3627177
124738,14,3627180
124739,16,3627183
124740,18,3627179
124741,1,20347408
124742,2,20347411
124743,6,20347412
124744,11,20347403
124745,12,20347413
124746,13,20347404
124747,14,20347407
124748,16,20347411
124749,18,20347407
124750,1,37067560
124751,2,37067563
124752,6,37067564
124753,11,37067555
124754,12,37067565
124755,13,37067556
124756,14,37067559
124757,16,37067563
124758,18,37067559
124759,1,53788409
124760,2,53788413
124761,6,53788413
124762,11,53788404
124763,12,53788414
124764,13,53788406
124765,14,53788409
124766,16,53788412
124767,18,53788408
124768,1,70509524
124769,2,70509528
124770,6,70509528
124771,11,70509519
124772,12,70509529
124773,13,70509521
124774,14,70509524
124775,16,70509527
124776,18,70509523
124777,1,87230540
124778,2,87230543
124779,6,87230544
124780,11,87230535
124781,12,87230545
124782,13,87230536
124783,14,87230539
124784,16,87230543
124785,18,87230539
124786,1,3951614
124787,2,3951617
124788,6,3951618
124789,11,3951609
124790,12,3951619
124791,13,3951610
124792,14,3951613
124793,16,3951617
124794,18,3951613
124795,1,20672232
124796,2,20672235
124797,6,20672236
124798,11,20672227
124799,12,20672236
124800,13,20672228
124801,14,20672231
124802,16,20672235
124803,18,20672231
124804,1,37392663
124805,2,37392667
124806,6,37392668
124807,11,37392659
124808,12,37392668
124809,13,37392660
124810,14,37392663
124811,16,37392666
124812,18,37392662
124813,1,54113504
124814,2,54113508
124815,6,54113508
124816,11,54113499
124817,12,54113509
124818,13,54113501
124819,14,54113504
124820,16,54113507
124821,18,54113503
124822,1,70834068
124823,2,70834072
124824,6,70834072
124825,11,70834063
124826,12,70834073
124827,13,70834065
124828,14,70834068
124829,16,70834071
124830,18,70834067
124831,1,87555219
124832,2,87555223
124833,6,87555223
124834,11,87555214
124835,12,87555224
124836,13,87555216
124837,14,87555219
124838,16,87555222
124839,18,87555218
124840,1,4275629
124841,2,4275632
124842,6,4275633
124843,11,4275624
124844,12,4275634
124845,13,4275625
124846,14,4275628
124847,16,4275632
124848,18,4275628
124849,1,20996364
124850,2,20996368
124851,6,20996369
124852,11,20996360
124853,12,20996369
124854,13,20996361
124855,14,20996364
124856,16,20996367
124857,18,20996363
124858,1,37716949
124859,2,37716953
124860,6,37716954
124861,11,37716945
124862,12,37716954
124863,13,37716946
124864,14,37716949
124865,16,37716952
124866,18,37716948
124867,1,54437233
124868,2,54437236
124869,6,54437237
124870,11,54437228
124871,12,54437238
124872,13,54437229
124873,14,54437232
124874,16,54437236
124875,18,54437232
124876,1,71157988
124877,2,71157991
124878,6,71157992
124879,11,71157983
124880,12,71157993
124881,13,71157984
124882,14,71157987
124883,16,71157991
124884,18,71157987
124885,1,87878597
124886,2,87878600
124887,6,87878601
124888,11,87878592
124889,12,87878601
124890,13,87878593
124891,14,87878596
124892,16,87878600
124893,18,87878596
124894,1,4598689
124895,2,4598692
124896,6,4598693
124897,11,4598684
124898,12,4598694
124899,13,4598685
124900,14,4598688
124901,16,4598692
124902,18,4598688
124903,1,21318805
124904,2,21318808
124905,6,21318809
124906,11,21318800
124907,12,21318810
124908,13,21318801
124909,14,21318804
124910,16,21318808
124911,18,21318804
124912,1,38039674
124913,2,38039677
124914,6,38039678
124915,11,38039669
124916,12,38039679
124917,13,38039670
124918,14,38039673
124919,16,38039677
124920,18,38039673
124921,1,54759886
124922,2,54759889
124923,6,54759890
124924,11,54759881
124925,12,54759890
124926,13,54759882
124927,14,54759885
124928,16,54759889
124929,18,54759885
124930,1,71480169
124931,2,71480173
124932,6,71480173
124933,11,71480164
124934,12,71480174
124935,13,71480166
124936,14,71480169
124937,16,71480172
124938,18,71480168
124939,1,88200634
124940,2,88200638
124941,6,88200639
124942,11,88200630
124943,12,88200639
124944,13,88200631
124945,14,88200634
124946,16,88200637
124947,18,88200633
124948,1,4920974
124949,2,4920978
124950,6,4920979
124951,11,4920970
124952,12,4920979
124953,13,4920971
124954,14,4920974
124955,16,4920978
124956,18,4920973
124957,1,21641620
124958,2,21641623
124959,6,21641624
124960,11,21641615
124961,12,21641625
124962,13,21641616
124963,14,21641619
124964,16,21641623
124965,18,21641619
124966,1,38362390
124967,2,38362394
124968,6,38362394
124969,11,38362385
124970,12,38362395
124971,13,38362387
124972,14,38362390
124973,16,38362393
124974,18,38362389
124975,1,55083089
124976,2,55083092
124977,6,55083093
124978,11,55083084
124979,12,55083094
124980,13,55083085
124981,14,55083088
124982,16,55083092
124983,18,55083088
124984,1,71804380
124985,2,71804383
124986,6,71804384
124987,11,71804375
124988,12,71804385
124989,13,71804376
124990,14,71804379
124991,16,71804383
124992,18,71804379
124993,1,88525713
124994,2,88525716
124995,6,88525717
124996,11,88525708
124997,12,88525718
124998,13,88525710
124999,14,88525712
125000,16,88525716
125001,18,88525712
125002,1,5246756
125003,2,5246759
125004,6,5246760
125005,11,5246751
125006,12,5246761
125007,13,5246753
125008,14,5246755
125009,16,5246759
125010,18,5246755
125011,1,21967949
125012,2,21967952
125013,6,21967953
125014,11,21967944
125015,12,21967954
125016,13,21967945
125017,14,21967948
125018,16,21967952
125019,18,21967948
125020,1,38688277
125021,2,38688280
125022,6,38688281
125023,11,38688272
125024,12,38688282
125025,13,38688273
125026,14,38688276
125027,16,38688280
125028,18,38688276
125029,1,55408980
125030,2,55408983
125031,6,55408984
125032,11,55408975
125033,12,55408985
125034,13,55408976
125035,14,55408979
125036,16,55408983
125037,18,55408979
125038,1,72129629
125039,2,72129632
125040,6,72129633
125041,11,72129624
125042,12,72129634
125043,13,72129625
125044,14,72129628
125045,16,72129632
125046,18,72129628
125047,1,88850422
125048,2,88850425
125049,6,88850426
125050,11,88850417
125051,12,88850427
125052,13,88850418
125053,14,88850421
125054,16,88850425
125055,18,88850421
125056,1,5571054
125057,2,5571057
125058,6,5571058
125059,11,5571049
125060,12,5571058
125061,13,5571050
125062,14,5571053
125063,16,5571057
125064,18,5571053
125065,1,22291441
125066,2,22291444
125067,6,22291445
125068,11,22291436
125069,12,22291446
125070,13,22291437
125071,14,22291440
125072,16,22291444
125073,18,22291440
125074,1,39012451
125075,2,39012454
125076,6,39012455
125077,11,39012446
125078,12,39012456
125079,13,39012447
125080,14,39012450
125081,16,39012454
125082,18,39012450
125083,1,55733412
125084,2,55733415
125085,6,55733416
125086,11,55733407
125087,12,55733417
125088,13,55733408
125089,14,55733411
125090,16,55733415
125091,18,55733411
125092,1,72454617
125093,2,72454620
125094,6,72454621
125095,11,72454612
125096,12,72454622
125097,13,72454614
125098,14,72454617
125099,16,72454620
125100,18,72454616
125101,1,89175988
125102,2,89175991
125103,6,89175992
125104,11,89175983
125105,12,89175993
125106,13,89175984
125107,14,89175987
125108,16,89175991
125109,18,89175987
125110,1,5897015
125111,2,5897018
125112,6,5897019
125113,11,5897010
125114,12,5897020
125115,13,5897011
125116,14,5897014
125117,16,5897018
125118,18,5897014
125119,1,22618008
125120,2,22618011
125121,6,22618012
125122,11,22618003
125123,12,22618013
